date	SP500	NIKKEI 225 STOCK AVERAGE - PRICE INDEX	FTSE100	DAX	CAC40
19720222	105.29	3131.7	438.98	523.30	293.19
19720223	105.38	3138.14	445.95	525.64	297.42
19720224	105.45	3148.14	451.86	532.08	303.42
19720225	106.18	3195.88	454.90	535.76	306.25
19720228	106.19	3208.89	457.68	537.51	305.54
19720229	106.57	3199.03	454.69	543.98	307.30
19720301	107.35	3186.74	451.63	541.53	311.18
19720302	107.32	3204.17	452.79	527.84	313.30
19720303	107.94	3196.31	451.16	533.49	312.24
19720306	108.77	3205.6	447.84	528.58	311.54
19720307	108.87	3219.18	449.35	517.83	310.83
19720308	108.96	3227.33	448.52	515.68	311.54
19720309	108.84	3217.9	445.78	525.27	312.24
19720310	108.87	3212.75	445.80	523.71	310.13
19720313	107.33	3172.44	449.90	520.03	309.07
19720314	107.61	3195.6	452.07	526.57	309.07
19720315	108.55	3179.59	457.53	534.76	306.60
19720316	107.50	3218.04	457.47	537.32	309.07
19720317	107.92	3268.78	457.11	536.32	311.89
19720320	107.59	3268.64	458.45	541.75	315.77
19720321	106.69	3268.21	461.93	544.98	315.77
19720322	106.84	3277.5	466.74	538.33	315.77
19720323	107.75	3288.22	462.95	545.99	317.89
19720324	107.52	3292.51	458.26	548.48	323.53
19720327	107.30	3320.96	460.26	546.73	327.41
19720328	107.17	3314.67	462.38	551.64	326.36
19720329	106.49	3347.54	462.93	556.29	327.41
19720330	107.20	3357.69	462.68	560.42	329.53
19720331	107.20	3357.69	462.68	560.42	329.53
19720403	107.48	3357.69	462.68	560.42	329.53
19720404	108.12	3413.58	463.36	561.76	334.47
19720405	109.00	3390.28	467.12	553.80	338.00
19720406	109.42	3416.3	469.46	548.63	337.65
19720407	109.62	3450.18	469.08	546.55	334.47
19720410	109.43	3491.34	469.35	555.21	332.00
19720411	109.76	3512.07	468.54	552.05	330.94
19720412	110.18	3545.23	469.39	558.26	337.65
19720413	109.91	3575.39	470.90	563.06	341.17
19720414	109.84	3566.39	466.93	559.15	340.82
19720417	109.51	3483.77	467.65	558.86	340.82
19720418	109.77	3508.5	472.73	547.07	340.82
19720419	109.20	3494.49	478.43	553.17	344.70
19720420	109.04	3490.49	477.19	552.87	346.82
19720421	108.89	3472.76	480.79	552.27	345.76
19720424	108.19	3485.63	477.28	546.36	347.17
19720425	107.12	3490.77	480.26	536.54	347.52
19720426	106.89	3500.78	480.70	539.07	340.82
19720427	107.05	3530.08	481.70	547.44	338.35
19720428	107.67	3563.39	481.40	548.48	340.82
19720501	106.69	3571.82	484.97	548.48	340.82
19720502	106.08	3583.97	484.68	544.76	341.88
19720503	105.99	3583.97	482.66	552.87	341.88
19720504	106.25	3592.4	483.19	559.30	343.29
19720505	108.63	3592.4	477.75	560.05	342.94
19720508	106.14	3582.83	478.49	558.63	344.00
19720509	104.74	3558.96	471.65	565.07	340.82
19720510	105.42	3576.25	463.40	569.68	338.70
19720511	105.77	3604.7	469.01	575.30	338.70
19720512	106.38	3614.56	470.33	575.30	340.47
19720515	106.86	3625.85	476.13	583.74	342.23
19720516	106.66	3627.14	478.13	581.80	344.00
19720517	106.89	3646.58	477.92	586.49	349.99
19720518	107.94	3653.3	479.79	575.11	349.99
19720519	108.98	3647.72	483.93	574.59	351.76
19720522	109.69	3670.16	481.87	574.59	351.76
19720523	109.78	3688.17	478.58	576.86	351.05
19720524	110.31	3695.89	475.77	574.66	352.46
19720525	110.46	3721.34	478.17	566.44	357.05
19720526	110.66	3751.93	476.51	566.56	361.28
19720529	110.66	3751.93	476.51	562.87	360.93
19720530	110.35	3818.97	466.21	562.65	358.11
19720531	109.53	3869.57	462.04	562.46	360.58
19720601	109.69	3866.28	457.30	562.46	358.11
19720602	109.73	3881.86	458.43	564.73	352.46
19720605	108.82	3891.72	459.87	569.72	354.58
19720606	108.21	3878.72	457.09	571.17	358.81
19720607	107.65	3875.57	449.46	574.66	363.05
19720608	107.28	3879	446.23	570.05	363.75
19720609	106.86	3843.55	446.82	569.27	361.28
19720612	107.01	3861.99	452.01	562.91	357.05
19720613	107.55	3862.85	450.16	559.45	356.35
19720614	108.39	3866.71	449.65	554.84	355.64
19720615	108.44	3879.86	445.82	563.58	353.17
19720616	108.36	3893.01	445.25	564.47	348.23
19720619	108.11	3953.33	449.84	567.97	343.64
19720620	108.56	3966.2	450.71	561.87	345.06
19720621	108.79	3994.21	449.46	557.07	349.64
19720622	108.68	3999.93	447.04	552.35	350.35
19720623	108.28	3767.36	455.86	544.13	343.64
19720626	107.48	3688.17	453.18	533.19	334.82
19720627	107.37	3841.84	449.31	535.57	340.82
19720628	107.02	3903.87	443.76	539.74	343.64
19720629	106.82	3972.91	441.57	533.45	342.94
19720630	107.14	4056.39	438.72	549.34	338.00
19720703	107.49	4091.27	444.14	557.29	338.00
19720704	107.49	4064.68	446.35	546.36	341.17
19720705	108.10	3999.93	450.67	541.41	343.64
19720706	109.04	4020.23	454.33	546.84	342.23
19720707	108.69	4034.09	456.92	548.78	344.70
19720710	108.11	4066.83	453.01	548.70	344.35
19720711	107.32	4074.83	455.47	556.63	344.35
19720712	106.89	4081.55	455.05	561.01	344.70
19720713	106.28	4087.7	458.53	552.46	345.06
19720714	106.81	4099.56	460.66	549.15	345.06
19720717	106.06	4087.12	464.57	554.54	345.41
19720718	105.83	4105.71	465.14	554.80	345.06
19720719	106.14	4144.59	470.63	553.46	343.64
19720720	105.81	4170.03	473.35	560.60	343.29
19720721	106.66	4184.04	467.21	566.96	343.29
19720724	107.92	4207.77	458.60	575.26	344.35
19720725	107.60	4222.06	460.87	580.91	347.17
19720726	107.53	4268.09	463.21	578.20	351.05
19720727	107.28	4268.09	460.89	579.57	353.88
19720728	107.38	4326.69	459.87	583.89	357.76
19720731	107.39	4367.29	464.19	586.53	359.17
19720801	108.40	4385.73	469.05	587.76	357.40
19720802	109.29	4316.4	475.09	585.45	355.29
19720803	110.14	4376.72	476.73	586.83	357.76
19720804	110.43	4393.59	477.22	588.76	360.93
19720807	110.61	4363.86	475.39	589.62	361.64
19720808	110.69	4358.14	471.48	590.43	361.28
19720809	110.86	4341.42	468.74	596.87	360.93
19720810	111.05	4332.7	470.84	596.87	360.93
19720811	111.95	4348.71	473.67	594.08	361.99
19720814	112.55	4381.3	474.96	593.93	361.99
19720815	112.06	4384.87	481.34	588.83	361.99
19720816	111.66	4412.17	481.15	585.56	365.17
19720817	111.34	4424.04	479.02	578.94	366.58
19720818	111.76	4434.04	475.07	581.51	365.52
19720821	111.72	4429.9	476.85	580.35	364.81
19720822	112.41	4431.76	474.18	578.09	366.22
19720823	112.26	4441.33	476.49	574.25	368.34
19720824	111.02	4446.05	478.94	571.50	372.57
19720825	110.67	4423.61	478.32	567.71	374.34
19720828	110.23	4423.61	478.32	565.63	372.22
19720829	110.41	4409.89	476.49	573.96	365.87
19720830	110.57	4424.04	476.83	574.29	365.17
19720831	111.09	4455.48	473.28	574.59	367.64
19720901	111.51	4464.49	470.41	578.05	370.46
19720904	111.51	4500.08	464.78	576.34	367.28
19720905	111.23	4502.37	460.83	572.62	367.64
19720906	110.53	4497.94	458.70	574.85	369.40
19720907	110.29	4510.09	462.81	575.41	370.11
19720908	110.15	4543.54	459.15	576.56	368.34
19720911	109.51	4564.41	448.88	576.15	366.58
19720912	108.47	4531.81	447.18	572.32	366.93
19720913	108.90	4546.11	448.44	567.30	367.28
19720914	108.93	4529.81	448.44	560.20	366.22
19720915	108.81	4536.25	451.18	560.16	366.22
19720918	108.61	4535.67	445.55	550.67	365.17
19720919	108.55	4515.66	439.85	547.25	363.05
19720920	108.60	4522.67	439.55	550.71	365.17
19720921	108.40	4549.54	436.49	558.37	367.64
19720922	108.52	4567.84	431.01	559.75	369.05
19720925	108.08	4594.99	434.16	553.76	369.75
19720926	108.17	4605.86	432.99	555.03	367.28
19720927	109.66	4591.99	429.25	558.75	365.87
19720928	110.35	4625.16	418.89	559.15	367.28
19720929	110.55	4652.89	422.95	555.03	367.64
19721002	110.16	4708.92	425.78	551.20	369.40
19721003	110.34	4678.62	431.99	552.46	370.46
19721004	110.09	4710.63	435.20	557.56	371.87
19721005	108.89	4705.06	439.72	557.48	375.75
19721006	110.49	4655.6	440.17	555.81	375.40
19721009	109.90	4681.62	437.47	550.90	374.69
19721010	110.00	4681.62	437.26	551.90	371.52
19721011	110.51	4696.63	439.57	548.59	369.40
19721012	108.60	4723.5	441.38	545.58	369.75
19721013	107.92	4717.21	441.76	544.28	367.99
19721016	106.77	4674.04	440.79	540.37	366.93
19721017	107.50	4644.6	441.15	537.81	365.87
19721018	108.19	4682.19	441.62	535.39	363.40
19721019	108.05	4691.62	440.66	540.78	365.52
19721020	109.24	4603	439.79	543.24	367.28
19721023	110.35	4661.89	441.66	535.61	366.93
19721024	110.81	4664.75	441.00	532.41	367.99
19721025	110.72	4672.18	436.54	532.15	367.64
19721026	110.99	4674.9	437.87	541.30	369.40
19721027	110.62	4704.63	436.37	539.89	369.40
19721030	110.59	4764.95	433.73	539.18	365.52
19721031	111.58	4784.53	438.34	545.24	363.05
19721101	112.67	4788.68	441.57	545.43	363.05
19721102	113.23	4788.97	444.48	542.57	363.40
19721103	114.22	4788.97	445.14	544.17	358.11
19721106	113.98	4797.54	448.84	548.29	355.29
19721107	113.98	4805.69	448.48	548.33	356.70
19721108	113.35	4817.27	448.69	548.96	358.11
19721109	113.50	4832.56	442.81	555.25	359.17
19721110	113.73	4846.71	444.82	559.60	361.64
19721113	113.90	4893.46	447.44	560.46	362.70
19721114	114.95	4935.62	450.78	560.42	360.58
19721115	114.50	4960.5	456.34	556.33	358.46
19721116	115.13	4926.9	456.45	559.97	356.70
19721117	115.49	4951.49	457.68	562.80	354.58
19721120	115.53	4977.08	457.36	554.17	353.52
19721121	116.21	4995.37	458.24	545.47	351.05
19721122	116.90	5048.98	460.06	545.47	349.64
19721123	116.90	5048.98	461.34	551.98	349.29
19721124	117.27	5100.29	463.34	558.08	344.00
19721127	116.72	5137.46	468.97	559.38	341.17
19721128	116.47	5224.94	470.56	550.67	341.88
19721129	116.52	5330.14	470.84	544.31	342.94
19721130	116.67	5344.29	472.50	549.26	344.35
19721201	117.38	5248.24	471.09	545.36	341.88
19721204	117.77	5298.12	470.71	541.45	337.29
19721205	117.58	5301.98	472.35	536.88	335.53
19721206	118.01	5317.13	471.84	533.16	338.70
19721207	118.60	5250.95	471.84	538.55	341.88
19721208	119.54	5282.4	471.69	543.20	345.76
19721211	119.12	5265.53	473.88	539.22	340.12
19721212	118.66	5270.96	477.39	535.43	335.88
19721213	118.66	5267.68	475.20	529.10	335.18
19721214	118.56	5267.68	474.41	532.75	334.82
19721215	118.26	5277.83	473.50	530.40	335.88
19721218	116.90	5320.42	470.31	527.65	332.71
19721219	116.34	5320.99	469.73	531.04	328.12
19721220	115.95	5370.31	471.92	538.96	330.24
19721221	115.11	5379.31	468.33	541.79	333.41
19721222	115.83	5447.93	468.76	541.45	332.71
19721225	115.83	5447.93	468.76	541.45	332.71
19721226	116.30	5447.93	468.76	541.45	330.24
19721227	116.93	5716.94	464.21	542.90	331.65
19721228	116.93	5741.96	459.49	541.15	333.06
19721229	118.05	5741.96	463.72	536.36	335.18
19730101	118.05	5741.96	463.72	536.36	335.18
19730102	119.10	5741.96	465.08	545.43	337.65
19730103	119.51	5741.96	462.55	552.46	340.47
19730104	120.17	5773.69	462.78	556.14	342.59
19730105	120.71	5815.29	465.33	557.44	342.59
19730108	119.85	5867.89	464.55	555.51	345.41
19730109	119.73	5840.01	465.14	555.66	348.23
19730110	119.43	5826.72	465.50	553.61	346.82
19730111	120.24	5810	464.25	553.91	345.41
19730112	119.30	5839.16	462.38	558.60	347.88
19730115	118.44	5839.16	464.00	559.64	349.99
19730116	118.14	5784.55	462.17	555.14	349.99
19730117	118.68	5831.72	462.83	555.10	350.35
19730118	118.85	5847.59	453.41	561.76	351.05
19730119	118.78	5862.88	447.46	570.65	351.05
19730122	118.21	5918.77	432.79	573.18	354.58
19730123	118.22	5970.09	427.25	563.88	357.76
19730124	116.73	6038.99	433.33	573.55	358.81
19730125	116.73	6029.84	423.08	573.44	359.87
19730126	116.45	5922.63	412.99	568.64	357.40
19730129	116.01	5992.1	411.67	564.92	357.76
19730130	115.83	5861.31	415.83	558.60	355.99
19730131	116.03	5779.98	417.60	558.11	351.76
19730201	114.76	5653.76	421.38	558.97	348.23
19730202	114.35	5411.9	421.23	549.04	343.29
19730205	114.23	5458.79	424.53	533.83	340.12
19730206	114.45	5393.75	425.33	534.50	343.29
19730207	113.66	5300.84	417.60	544.31	340.47
19730208	113.16	5362.16	414.75	545.47	340.12
19730209	114.68	5308.27	414.13	536.36	340.47
19730212	116.06	5431.06	412.35	543.65	339.41
19730213	116.78	5447.35	409.08	550.56	340.47
19730214	115.10	5438.78	404.95	546.25	344.70
19730215	114.45	5583.29	403.25	539.07	348.23
19730216	114.98	5613.45	404.65	542.72	347.17
19730219	114.98	5676.63	403.19	535.54	348.23
19730220	115.40	5752.53	402.74	543.46	349.29
19730221	114.69	5747.82	401.66	547.29	355.64
19730222	114.44	5727.23	403.63	549.11	357.05
19730223	113.16	5671.06	405.14	542.53	356.70
19730226	112.19	5581.29	405.10	543.72	357.05
19730227	110.90	5643.76	402.72	546.40	357.76
19730228	111.68	5586.15	401.66	543.24	357.05
19730301	111.05	5595.58	400.36	540.33	357.05
19730302	112.28	5501.24	393.26	538.29	358.46
19730305	112.68	5288.83	388.84	542.86	360.23
19730306	114.10	5363.88	392.73	543.20	365.87
19730307	114.45	5412.19	392.22	547.59	365.87
19730308	114.23	5419.91	389.52	550.75	365.87
19730309	113.79	5453.64	387.38	551.16	365.87
19730312	113.86	5452.5	387.80	555.03	365.87
19730313	114.48	5488.38	392.56	558.60	375.04
19730314	114.98	5547.41	395.66	567.00	378.93
19730315	114.12	5573.71	398.79	562.02	373.99
19730316	113.54	5545.13	399.62	569.90	369.05
19730319	112.17	5565.85	401.76	572.58	371.16
19730320	111.95	5568.43	403.19	571.35	371.87
19730321	110.49	5568.43	403.51	575.04	372.57
19730322	108.84	5551.84	402.57	579.09	376.46
19730323	108.88	5520.97	404.21	580.99	376.10
19730326	109.85	5518.25	409.01	574.89	374.69
19730327	111.56	5536.41	410.56	566.37	375.75
19730328	111.62	5546.13	406.87	572.92	378.93
19730329	112.71	5592.58	402.95	574.07	379.63
19730330	111.52	5651.19	402.89	572.51	378.22
19730402	110.18	5602.45	402.21	571.20	378.22
19730403	109.24	5585.58	403.34	568.34	382.81
19730404	108.77	5532.69	408.14	560.75	387.75
19730405	108.52	5472.08	410.44	563.65	385.63
19730406	109.28	5472.65	409.05	567.45	383.16
19730409	110.86	5434.06	405.95	563.02	383.51
19730410	112.21	5375.03	406.55	564.44	388.10
19730411	112.68	5365.45	406.65	565.96	391.27
19730412	112.58	5266.39	404.97	568.16	390.57
19730413	112.08	5207.21	404.74	562.84	389.51
19730416	111.44	5016.24	406.55	561.57	387.39
19730417	110.94	5043.12	406.18	554.95	385.98
19730418	111.54	5146.03	404.06	555.77	385.98
19730419	112.17	5146.18	403.66	560.53	387.75
19730420	112.17	5146.18	403.66	560.53	387.75
19730423	111.57	4957.35	403.66	560.53	387.75
19730424	109.99	4907.75	404.57	554.95	392.33
19730425	108.34	4861.58	405.93	546.17	396.57
19730426	108.89	4967.36	406.59	543.09	395.51
19730427	107.23	5035.11	407.01	545.99	395.16
19730430	106.97	5062.7	405.33	542.53	401.15
19730501	107.10	5049.41	405.89	542.53	401.15
19730502	108.43	5063.56	406.89	532.56	406.80
19730503	110.22	5063.56	403.91	527.69	409.62
19730504	111.00	5110.73	404.23	526.13	411.03
19730507	110.53	5123.88	400.81	514.78	411.03
19730508	111.25	5124.16	394.54	521.40	407.86
19730509	110.44	5092.86	391.12	516.20	407.86
19730510	109.54	5129.88	387.01	514.26	405.74
19730511	108.17	5171.91	385.97	514.45	395.16
19730514	105.90	5257.67	389.31	504.85	393.74
19730515	106.57	5184.63	392.20	493.32	398.33
19730516	106.43	5229.51	399.62	499.05	392.69
19730517	105.56	5223.08	401.81	496.34	394.45
19730518	103.86	5263.25	406.06	490.57	401.86
19730521	102.73	5161.04	402.72	482.69	398.68
19730522	103.58	5164.47	403.61	488.34	395.51
19730523	104.07	5134.74	406.74	492.54	395.51
19730524	107.14	5090.86	409.99	494.40	398.33
19730525	107.94	5135.88	411.29	499.61	404.33
19730528	107.94	5135.88	411.29	496.30	406.09
19730529	107.51	5128.02	410.71	486.00	402.92
19730530	105.91	5129.17	408.76	485.74	396.57
19730531	104.95	5094.15	409.29	485.74	394.80
19730601	103.93	5086.28	415.01	477.48	394.80
19730604	102.97	5050.12	421.68	484.88	391.98
19730605	104.62	5078.85	421.42	481.91	384.92
19730606	105.78	5109.87	422.13	486.48	387.75
19730607	105.84	5139.74	421.30	484.69	392.69
19730608	107.03	5152.18	425.72	482.65	390.57
19730611	106.70	5151.75	422.44	482.65	390.57
19730612	108.78	5123.59	418.47	486.03	391.98
19730613	107.60	5147.61	414.39	489.49	392.69
19730614	106.40	5118.59	414.75	487.30	394.80
19730615	105.10	5107.01	413.43	485.40	391.98
19730618	103.60	5074.85	412.41	493.43	389.86
19730619	103.99	5085.71	409.93	497.01	387.75
19730620	104.44	5111.16	409.99	502.84	389.86
19730621	103.21	5126.02	408.78	502.84	389.51
19730622	103.70	5172.62	411.16	503.25	390.92
19730625	102.25	5176.62	411.80	499.72	393.04
19730626	103.30	5140.32	410.71	489.31	392.69
19730627	103.62	5165.62	411.18	487.74	388.80
19730628	104.69	5168.76	409.18	482.20	386.69
19730629	104.26	5160.76	407.97	474.80	385.28
19730702	102.90	5176.19	403.17	478.11	384.92
19730703	101.87	5204.5	397.87	477.89	378.22
19730704	101.87	5243.09	399.34	470.67	372.93
19730705	101.78	5228.37	397.83	471.08	368.34
19730706	101.28	5231.08	393.28	465.73	366.93
19730709	102.14	5253.24	392.11	457.47	363.05
19730710	103.52	5266.68	391.22	463.94	361.99
19730711	105.79	5334.29	391.73	471.75	369.40
19730712	105.50	5377.6	394.41	468.37	367.64
19730713	104.09	5401.61	395.86	474.13	367.99
19730716	105.67	5430.63	394.92	465.09	369.40
19730717	105.72	5442.07	394.20	458.29	367.28
19730718	106.35	5443.64	394.54	452.86	363.75
19730719	106.55	5455.64	392.20	455.39	361.64
19730720	107.14	5487.66	391.65	451.52	364.46
19730723	107.52	5472.8	389.18	447.73	365.87
19730724	108.14	5470.65	388.08	444.64	367.64
19730725	109.64	5491.09	386.42	441.96	366.22
19730726	109.85	5524.69	381.38	428.65	364.46
19730727	109.59	5529.83	377.49	432.89	363.40
19730730	109.25	5512.54	381.38	441.96	364.81
19730731	108.22	5460.79	386.52	448.88	367.64
19730801	106.83	5389.46	384.57	447.09	370.81
19730802	106.67	5426.77	385.23	452.52	369.40
19730803	106.49	5398.61	385.12	462.86	367.28
19730806	106.73	5366.16	385.65	455.61	367.28
19730807	106.55	5381.46	386.65	449.88	367.64
19730808	105.55	5378.17	382.70	457.54	366.93
19730809	105.61	5375.17	381.13	457.13	366.58
19730810	104.77	5338	381.83	460.45	365.52
19730813	103.71	5318.71	382.87	457.84	365.52
19730814	102.71	5335.29	381.42	454.05	365.17
19730815	103.01	5328.57	381.21	452.08	365.17
19730816	102.29	5289.98	383.59	456.21	364.81
19730817	102.31	5269.96	383.27	453.75	363.75
19730820	101.61	5263.25	380.04	451.67	363.40
19730821	100.89	5319.71	376.98	447.39	362.70
19730822	100.53	5320.99	373.77	447.76	360.93
19730823	101.91	5294.41	372.77	447.69	355.99
19730824	101.62	5267.53	372.39	443.52	353.52
19730827	102.42	5277.4	372.39	441.10	351.76
19730828	103.02	5267.68	371.73	448.92	353.17
19730829	104.03	5288.26	373.90	445.87	353.17
19730830	103.88	5296.12	374.86	446.35	354.58
19730831	104.25	5294.84	373.16	448.92	357.40
19730903	104.25	5258.39	370.54	452.00	358.81
19730904	104.51	5217.08	367.95	457.28	357.05
19730905	104.64	5133.88	366.44	452.93	355.29
19730906	105.15	5102.15	366.40	451.67	355.29
19730907	104.76	5159.04	370.35	451.85	355.29
19730910	103.85	5125.88	370.82	446.65	355.64
19730911	103.22	5038.11	368.35	446.05	355.99
19730912	103.05	5079.42	369.37	446.80	355.64
19730913	103.36	5054.69	371.12	441.48	355.29
19730914	104.44	5076.28	373.82	436.60	358.81
19730917	104.15	5059.27	376.71	432.81	358.46
19730918	103.77	5007.24	380.89	433.63	357.40
19730919	105.88	4974.93	378.15	434.89	355.64
19730920	106.76	4910.61	377.75	433.03	352.82
19730921	107.20	4858.29	378.21	431.96	349.64
19730924	107.36	4858.29	379.32	430.99	351.05
19730925	108.05	4908.18	380.57	434.30	354.58
19730926	108.83	4931.62	384.17	434.93	357.76
19730927	109.08	5004.24	385.25	438.84	362.70
19730928	108.43	5003.81	385.61	435.53	359.87
19731001	108.21	4994.23	385.89	436.05	357.40
19731002	108.79	4975.65	388.06	440.81	357.05
19731003	108.78	4993.52	389.97	442.70	358.81
19731004	109.53	4987.65	387.59	441.07	362.70
19731005	110.46	4946.06	387.91	438.06	361.64
19731008	110.23	4899.03	387.91	431.92	358.46
19731009	110.13	4877.88	391.71	435.97	359.87
19731010	109.22	4877.88	393.94	432.10	359.17
19731011	111.09	4869.44	392.52	435.34	359.87
19731012	111.44	4846	390.95	445.57	363.05
19731015	110.65	4834.56	389.01	446.31	361.99
19731016	110.19	4844.71	386.18	441.40	360.58
